入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000673808000001,10.1080/02723638.2021.1953286,n/a,"Localizing the SDGs in cities: reflections from an action research project in Bristol, UK","Fox, Sean; Macleod, Allan",URBAN GEOGRAPHY,0705 Geography; 0833 Urban and Rural Planning,Article,44,3,517-537,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000673808000001,13.670213,9.862810134887695,6.2393794,4.75,6.5904,10.4177,Domestic - Single,97.5255,3.563
WOS:000800612300010,10.1016/j.techfore.2022.121722,n/a,Is Digital Adoption the way forward to Curb Energy Poverty?,"Wang, Ping; Han, Wei; Rizvi, Syed Kumail Abbas; Naqvi, Bushra",TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,0833 Urban and Rural Planning; 1202 Business Administration,Article,180,n/a,n/a,2022,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000800612300010,38.889189,7.815669059753418,14.167197,1.67,8.3166,4.5881,International - Trilateral,98.3372,12.0
WOS:000697716400013,10.1016/j.techfore.2021.121040,n/a,"Innovation, environmental sustainability and economic development: DEA-Bootstrap and multilevel analysis to compare two regions","Bresciani, Stefano; Puertas, Rosa; Ferraris, Alberto; Santoro, Gabriele",TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,0833 Urban and Rural Planning; 1202 Business Administration,Article,172,n/a,n/a,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000697716400013,50.704106,9.862810134887695,27.11437,1.28,6.5904,2.3973,International - Quadrilateral +,97.5255,10.884
WOS:000709726300004,10.1016/j.techfore.2021.121183,n/a,"I love you, but you let me down! How hate and retaliation damage customer-brand relationship","Jabeen, Fauzia; Kaur, Puneet; Talwar, Shalini; Malodia, Suresh; Dhir, Amandeep",TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,0833 Urban and Rural Planning; 1202 Business Administration,Article,174,n/a,n/a,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000709726300004,50.704106,9.862810134887695,27.11437,1.28,6.5904,2.3973,International - Quadrilateral +,97.5255,10.884
WOS:000711381400013,10.1016/j.techfore.2021.121284,n/a,Human-machine interface in smart factory: A systematic literature review,"Kumar, Naveen; Lee, Seul Chan",TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,1202 Business Administration; 0833 Urban and Rural Planning,Review,174,n/a,n/a,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000711381400013,97.555556,33.301631927490234,29.835165,0.67,1.9519,2.1786,Domestic - Single,83.9674,10.884
WOS:000677419400001,="10.1177/0042098020978965",n/a,From residence to movement: The nature of racial segregation in everyday urban mobility,"Candipan, Jennifer; Phillips, Nolan Edward; Sampson, Robert J.; Small, Mario",URBAN STUDIES,0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,58,15,3095-3117,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000677419400001,18.390533,9.862810134887695,11.315463,3.53,6.5904,5.7444,Domestic - Multiple,97.5255,4.418
WOS:000712025000039,10.1007/978-3-030-87199-4_39,n/a,Fairness in Cardiac MR Image Analysis: An Investigation of Bias Due to Data Imbalance in Deep Learning Based Segmentation,"Puyol-Anton, Esther; Ruijsink, Bram; Piechnik, Stefan K.; Neubauer, Stefan; Petersen, Steffen E.; Razavi, Reza; King, Andrew P.","MEDICAL IMAGE COMPUTING AND COMPUTER ASSISTED INTERVENTION - MICCAI 2021, PT III",1201 Management Science and Engineering; 0805 Materials Science and Engineering; 0814 Civil Engineering; 1002 Clinical Medicine; 0401 Education; 0705 Geography; 0825 Aerospace Science and Technology; 0836 Biotechnology and Bioengineering; 0833 Urban and Rural Planning; 0703 Chemistry; 0708 Geophysics; 1202 Business Administration; 0823 Transportation Engineering; 0813 Architecture; 1004 Public Health and Preventive Medicine; 0810 Information and Communication Engineering; 1204 Public Administration; 0301 Law; 0303 Sociology; 1205 Library and Information Science & Archive Management; 0804 Instrumentation Science and Technology; 0831 Biomedical Engineering; 1010 Medical Technology; 0811 Control Science and Engineering; 1009 Special Medicine; 0302 Political Science; 0712 History of Science and Technology; 1302 Music and Dance; 0503 Journalism and Communication; 0101 Philosophy; 0603 World History; 0714 Statistics; 1001 Basic Medicine; 0402 Psychology; 0812 Computer Science and Technology; 0702 Physics; 0835 Software Engineering; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping,Proceedings Paper,12903,n/a,413-423,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000712025000039,4.748663,2.503230333328247,2.39308,13.69,25.9664,27.1616,Domestic - Multiple,99.81,n/a
WOS:000620652800002,10.1016/j.ufug.2021.126985,n/a,Factors contributing to the usage of pocket parks-A review of the evidence,"Kerishnan, Praveena Balai; Maruthaveeran, Sreetheran",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Review,58,n/a,n/a,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620652800002,67.0,33.301631927490234,25.975,0.97,1.9519,2.5024,Domestic - Multiple,83.9674,5.766
WOS:000733336900008,10.1002/aisy.202000267,n/a,Engineering Magnetic Micro/Nanorobots for Versatile Biomedical Applications,"Wang, Longchen; Meng, Zheying; Chen, Yu; Zheng, Yuanyi",ADVANCED INTELLIGENT SYSTEMS,0303 Sociology; 1204 Public Administration; 0401 Education; 0701 Mathematics; 0709 Geology; 0705 Geography; 1202 Business Administration; 0819 Mining Engineering; 0833 Urban and Rural Planning; 0812 Computer Science and Technology; 1201 Management Science and Engineering; 0835 Software Engineering; 0802 Mechanical Engineering; 0811 Control Science and Engineering; 0816 Surveying and Mapping; 0830 Environmental Science and Engineering; 0805 Materials Science and Engineering; 0820 Oil and Natural Gas Engineering,Review,3,7,n/a,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000733336900008,57.728814,33.301631927490234,25.975,1.13,1.9519,2.5024,Domestic - Multiple,83.9674,7.298
WOS:000723588900046,10.1007/978-3-030-65390-3_46,n/a,Detecting Topic and Sentiment Dynamics Due to COVID-19 Pandemic Using Social Media,"Yin, Hui; Yang, Shuiqiao; Li, Jianxin",ADVANCED DATA MINING AND APPLICATIONS,0820 Oil and Natural Gas Engineering; 0814 Civil Engineering; 0836 Biotechnology and Bioengineering; 0703 Chemistry; 0833 Urban and Rural Planning; 1201 Management Science and Engineering; 0401 Education; 0303 Sociology; 1204 Public Administration; 0712 History of Science and Technology; 0301 Law; 0831 Biomedical Engineering; 1205 Library and Information Science & Archive Management; 1001 Basic Medicine; 0810 Information and Communication Engineering; 1010 Medical Technology; 0714 Statistics; 0811 Control Science and Engineering; 0402 Psychology; 1302 Music and Dance; 0101 Philosophy; 0812 Computer Science and Technology; 0702 Physics; 0701 Mathematics; 0710 Biology; 0835 Software Engineering,Proceedings Paper,12447,n/a,610-623,2020,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000723588900046,4.175605,2.3860833644866943,2.2093344,15.57,27.2413,29.4206,Domestic - Multiple,99.8645,n/a
WOS:000743202700001,10.1111/1540-6229.12368,n/a,COVID-19 and housing market effects: Evidence from US shutdown orders,"D'Lima, Walter; Lopez, Luis Arturo; Pradhan, Archana",REAL ESTATE ECONOMICS,0833 Urban and Rural Planning; 1202 Business Administration; 0202 Applied Economics,Article,50,2,303-339,2022,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000743202700001,6.377778,7.815669059753418,10.457297,10.19,8.3166,6.2158,International - Bilateral,98.3372,2.2
WOS:000596269300001,10.1080/10630732.2020.1834831,n/a,Assembling Sustainable Smart City Transitions: An Interdisciplinary Theoretical Perspective,"Mora, Luca; Deakin, Mark; Zhang, Xiaoling; Batty, Michael; de Jong, Martin; Santi, Paolo; Appio, Francesco Paolo",JOURNAL OF URBAN TECHNOLOGY,0833 Urban and Rural Planning,Article,28,1-2,1-27,2020,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000596269300001,25.714286,10.212813377380371,19.05149,2.53,6.3646,3.4118,International - Quadrilateral +,97.2775,5.465
WOS:000637775800016,10.1016/j.techfore.2021.120707,n/a,A non-linear systematic grey model for forecasting the industrial economy-energy-environment system,"Wang, Zheng-Xin; Jv, Yue-Qi",TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,0833 Urban and Rural Planning; 1202 Business Administration,Article,167,n/a,n/a,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000637775800016,50.704106,9.862810134887695,6.2393794,1.28,6.5904,10.4177,Domestic - Single,97.5255,10.884
WOS:000603883200002,10.1080/12265934.2019.1687320,n/a,A fresh look at contemporary perspectives on urban housing affordability,"Haffner, Marietta E. A.; Hulse, Kath",INTERNATIONAL JOURNAL OF URBAN SCIENCES,0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,25,n/a,59-79,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000603883200002,12.857143,9.862810134887695,14.018105,5.06,6.5904,4.6369,International - Bilateral,97.5255,3.012
WOS:000635814200001,10.1080/09640568.2021.1889484,n/a,A dissipative structure theory-based investigation of a construction and demolition waste minimization system in China,"Yuan, Hongping; Wang, Zheng; Shi, Yongwei; Hao, Jianli",JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT,0303 Sociology; 0833 Urban and Rural Planning,Article,65,3,514-535,2021,65,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000635814200001,17.625,9.862810134887695,11.315463,3.69,6.5904,5.7444,Domestic - Multiple,97.5255,3.371
