Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000558625900004,10.1016/j.ufug.2020.126702,n/a,Effects of integration between visual stimuli and auditory stimuli on restorative potential and aesthetic preference in urban green spaces,"Deng, Li; Luo, Hao; Ma, Jun; Huang, Zhuo; Sun, Ling-Xia; Jiang, Ming-Yan; Zhu, Chun-yan; Li, Xi",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,53,n/a,n/a,2020,147,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000558625900004,31.347015,13.921538352966309,11.502763,4.69,10.5592,12.7795,Domestic - Single,99.5385,4.539
WOS:000632597100003,10.1016/j.ufug.2021.127029,n/a,Analysis of urban green space accessibility and distribution inequity in the City of Chicago,"Liu, Dong; Kwan, Mei-Po; Kan, Zihan",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,59,n/a,n/a,2021,146,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000632597100003,26.072319,12.19214916229248,16.238094,5.6,11.9749,8.9912,International - Trilateral,99.8623,5.766
WOS:000619218900004,10.1016/j.ufug.2020.126946,n/a,Remote sensing of urban green spaces: A review,"Shahtahmassebi, Amir Reza; Li, Chenlu; Fan, Yifan; Wu, Yani; Lin, Yue; Gan, Muye; Wang, Ke; Malik, Arunima; Blackburn, George Alan",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Review,57,n/a,n/a,2021,144,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000619218900004,67.0,40.17647171020508,57.0,2.15,3.5842,2.5263,International - Trilateral,94.1176,5.766
WOS:000508389000006,10.1016/j.ufug.2019.126515,n/a,An overview of carbon sequestration of green roofs in urban areas,"Shafique, Muhammad; Xue, Xiaolong; Luo, Xiaowei",URBAN FORESTRY & URBAN GREENING,0833 Urban and Rural Planning; 0907 Forestry; 0909 Grassland Science; 0830 Environmental Science and Engineering,Review,47,n/a,n/a,2020,137,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508389000006,90.785714,46.617645263671875,40.545456,1.51,2.9388,3.3789,Domestic - Multiple,94.1176,4.539
WOS:000512752000031,10.1016/j.ufug.2019.126576,n/a,"Natural outdoor environment, neighbourhood social cohesion and mental health: Using multilevel structural equation modelling, streetscape and remote-sensing metrics","Liu, Yuqi; Wang, Ruoyu; Lu, Yi; Li, Zhigang; Chen, Hongsheng; Cao, Mengqiu; Zhang, Yuerong; Song, Yimeng",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,48,n/a,n/a,2020,128,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512752000031,31.347015,13.921538352966309,17.5,4.08,9.1944,7.3143,International - Bilateral,99.4615,4.539
WOS:000766945700001,10.1111/wre.12526,n/a,Advances in site-specific weed management in agriculture-A review,"Gerhards, Roland; Andujar Sanchez, Dionisio; Hamouz, Pavel; Peteinatos, Gerassimos G.; Christensen, Svend; Fernandez-Quintanilla, Cesar",WEED RESEARCH,0901 Crop Science; 0909 Grassland Science,Review,62,2,123-133,2022,124,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000766945700001,67.5,20.975000381469727,45.25,1.84,5.9118,2.7403,International - Quadrilateral +,97.5,1.7
WOS:000524972100031,10.1016/j.ufug.2020.126638,n/a,The increase of impervious cover and decrease of tree cover within urban areas globally (2012-2017),"Nowak, David J.; Greenfield, Eric J.",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,49,n/a,n/a,2020,116,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000524972100031,31.347015,13.921538352966309,11.502763,3.7,8.3324,10.0845,Domestic - Single,99.3846,4.539
WOS:000632597500007,10.1016/j.ufug.2021.126995,n/a,Development of a system for assessing the quality of urban street-level greenery using street view images and deep learning,"Xia, Yixi; Yabuki, Nobuyoshi; Fukuda, Tomohiro",URBAN FORESTRY & URBAN GREENING,0909 Grassland Science; 0907 Forestry; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,59,n/a,n/a,2021,116,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000632597500007,26.072319,12.19214916229248,10.334177,4.45,9.5143,11.2249,Domestic - Single,99.7934,5.766
WOS:000512752000022,10.1016/j.ufug.2019.126565,n/a,A review on particulate matter removal capacity by urban forests at different scales,"Han, Donghui; Shen, Hailong; Duan, Wenbiao; Chen, Lixin",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Review,48,n/a,n/a,2020,114,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512752000022,90.785714,46.617645263671875,37.77778,1.26,2.4454,3.0176,Domestic - Single,91.1765,4.539
WOS:000705995600003,10.1016/j.ufug.2021.127354,MEDLINE:34580579,Who benefits from urban green spaces during times of crisis? Perception and use of urban green spaces in New York City during the COVID-19 pandemic,"Lopez, Bianca; Kennedy, Christopher; Field, Christopher; McPhearson, Timon",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,65,n/a,n/a,2021,113,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000705995600003,26.072319,12.19214916229248,15.031034,4.33,9.2683,7.5178,International - Bilateral,99.7245,5.766
WOS:000591909200008,10.1016/j.ufug.2020.126846,n/a,Window view and relaxation: Viewing green space from a high-rise estate improves urban dwellers' wellbeing,"Elsadek, Mohamed; Liu, Binyi; Xie, Junfang",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,55,n/a,n/a,2020,112,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000591909200008,31.347015,13.921538352966309,17.5,3.57,8.0451,6.4,International - Bilateral,99.3077,4.539
WOS:000968985900003,10.1016/j.ufug.2022.127635,n/a,Efficient cooling of cities at global scale using urban green space to mitigate urban heat island effects in different climatic regions,"Wang, Chengcong; Ren, Zhibin; Dong, Yulin; Zhang, Peng; Guo, Yujie; Wang, Wenjie; Bao, Guangdao",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,74,n/a,n/a,2022,112,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000968985900003,17.225589,8.192445755004883,8.150206,6.5,13.6711,13.742,Domestic - Multiple,99.8201,6.4
WOS:000620652800003,10.1016/j.ufug.2021.126992,n/a,"Towards green roof implementation: Drivers, motivations, barriers and recommendations","Zhang, Gaochuan; He, Bao-Jie",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0833 Urban and Rural Planning; 0909 Grassland Science; 0830 Environmental Science and Engineering,Review,58,n/a,n/a,2021,111,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620652800003,67.0,40.17647171020508,51.57143,1.66,2.7628,2.1524,Domestic - Multiple,92.1569,5.766
WOS:000593921600003,10.1016/j.ufug.2020.126838,n/a,"Quantifying landscape-metrics impacts on urban green-spaces and water-bodies cooling effect: The study of Nanjing, China","Sun, Xiang; Tan, Xingyu; Chen, Keliang; Song, Shuang; Zhu, Xiaodong; Hou, Donglin",URBAN FORESTRY & URBAN GREENING,0907 Forestry; 0909 Grassland Science; 0833 Urban and Rural Planning; 0830 Environmental Science and Engineering,Article,55,n/a,n/a,2020,107,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000593921600003,31.347015,13.921538352966309,11.896494,3.41,7.6859,8.9942,Domestic - Multiple,99.2308,4.539
WOS:000530868100005,10.1017/wsc.2019.59,n/a,Pesticide regulation in the European Union and the glyphosate controversy,"Kudsk, Per; Mathiassen, Solvejg Kopp",WEED SCIENCE,0901 Crop Science; 0909 Grassland Science,Article,68,3,214-222,2020,106,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000530868100005,13.88,13.921538352966309,11.502763,7.64,7.6141,9.2152,Domestic - Single,99.1539,2.713
