入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000515190700005,10.1007/s10973-019-08414-2,n/a,Thermal evaluation of a heat pipe working with n-pentane-acetone and n-pentane-methanol binary mixtures,"Sarafraz, M. M.; Tian, Zhe; Tlili, I.; Kazi, Sabeena; Goodarzi, Marjan",JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY,0807 Power Engineering and Engineering Thermophysics; 0703 Chemistry,Article,139,4,2435-2445,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000515190700005,20.087476,20.89299201965332,44.9527,3.39,3.2547,1.5127,International - Quadrilateral +,94.6767,4.626
WOS:000509791500025,10.1016/j.energy.2019.116507,n/a,The seepage characteristics of methane hydrate-bearing clayey sediments under various pressure gradients,"Liu, Weiguo; Wu, Zhaoran; Li, Jiajie; Zheng, Jianan; Li, Yanghui",ENERGY,0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,191,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509791500025,39.415539,20.89299201965332,17.743158,1.73,3.2547,3.8325,Domestic - Single,94.6767,7.147
WOS:000611858100016,10.1016/j.energy.2020.119579,n/a,The effect of tectonic deformation and preservation condition on the shale pore structure using adsorption-based textural quantification and 3D image observation,"Gou, Qiyang; Xu, Shang; Hao, Fang; Yang, Feng; Shu, Zhiguo; Liu, Rui",ENERGY,0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,219,n/a,n/a,2021,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000611858100016,34.680616,19.19186782836914,18.024925,1.96,3.5432,3.7726,Domestic - Multiple,95.9237,8.857
WOS:000500371700001,10.1016/j.ijheatmasstransfer.2019.118815,n/a,Synthetic jet actuators for heat transfer enhancement - A critical review,"Arshad, Adeel; Jabbal, Mark; Yan, Yuying",INTERNATIONAL JOURNAL OF HEAT AND MASS TRANSFER,0802 Mechanical Engineering; 0801 Mechanics; 0807 Power Engineering and Engineering Thermophysics,Review,146,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000500371700001,54.137931,75.96440124511719,72.83951,1.26,0.8952,0.9336,International - Bilateral,61.165,5.584
WOS:000577505900011,10.1007/s10973-020-10277-x,n/a,Sustainable potable water production from conventional solar still during the winter season at Algerian dry areas: energy and exergy analysis,"Attia, Mohammed El Hadi; Karthick, A.; Manokar, A. Muthu; Driss, Zied; Kabeel, Abd Elnaby; Sathyamurthy, Ravishankar; Sharifpur, Mohsen",JOURNAL OF THERMAL ANALYSIS AND CALORIMETRY,0807 Power Engineering and Engineering Thermophysics; 0703 Chemistry,Article,145,3,1215-1225,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000577505900011,20.087476,20.89299201965332,44.9527,3.39,3.2547,1.5127,International - Quadrilateral +,94.6767,4.626
WOS:000672543700006,10.1016/j.csite.2021.101199,n/a,Shape factor effect of radiative Cu-Al2O3/H2O hybrid nanofluid flow towards an EMHD plate,"Khashi'ie, Najiyah Safwa; Arifin, Norihan Md; Sheremet, Mikhail; Pop, Ioan",CASE STUDIES IN THERMAL ENGINEERING,0807 Power Engineering and Engineering Thermophysics,Article,26,n/a,n/a,2021,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000672543700006,24.935955,19.19186782836914,29.95139,2.73,3.5432,2.2703,International - Trilateral,95.9237,6.268
WOS:000509791500058,10.1016/j.energy.2019.116506,n/a,Sensitivity analysis and parameter optimization of energy consumption for underwater gliders,"Song, Yang; Wang, Yanhui; Yang, Shaoqiong; Wang, Shuxin; Yang, Ming",ENERGY,0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,191,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509791500058,39.415539,20.89299201965332,19.328524,1.73,3.2547,3.5181,Domestic - Multiple,94.6767,7.147
WOS:000515212800054,10.1016/j.energy.2019.116620,n/a,Reducing emission of NOx and SOx precursors while enhancing char production from pyrolysis of sewage sludge by torrefaction pretreatment,"Zheng, Anqing; Li, Luwei; Tippayawong, Nakorn; Huang, Zhen; Zhao, Kun; Wei, Guoqiang; Zhao, Zengli; Li, Haibin",ENERGY,0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,192,n/a,n/a,2020,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000515212800054,39.415539,20.89299201965332,25.775595,1.73,3.2547,2.6382,International - Bilateral,94.6767,7.147
WOS:000727775000002,10.1016/j.applthermaleng.2021.117725,n/a,Recent advances on the thermal properties and applications of nanofluids: From nanomedicine to renewable energies,"Souza, Reinaldo R.; Goncalves, Ines M.; Rodrigues, Raquel O.; Minas, Graca; Miranda, J. M.; Moreira, Antonio L. N.; Lima, Rui; Coutinho, Goncalo; Pereira, J. E.; Moita, Ana S.",APPLIED THERMAL ENGINEERING,0802 Mechanical Engineering; 0801 Mechanics; 0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,201,n/a,n/a,2021,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000727775000002,24.731738,19.19186782836914,18.024925,2.75,3.5432,3.7726,Domestic - Multiple,95.9237,6.465
WOS:000596173900003,10.1016/j.energy.2020.118851,n/a,Power distribution strategy of a dual-engine system for heavy-duty hybrid electric vehicles using dynamic programming,"Hu, Jiayi; Li, Jianqiu; Hu, Zunyan; Xu, Liangfei; Ouyang, Minggao",ENERGY,0807 Power Engineering and Engineering Thermophysics; 0820 Oil and Natural Gas Engineering,Article,215,n/a,n/a,2021,68,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000596173900003,34.680616,19.19186782836914,16.497877,1.96,3.5432,4.1217,Domestic - Single,95.9237,8.857
