Accession Number,DOI,Pubmed ID,Article Title,Authors,Source,Research Area,Document Type,Volume,Issue,Pages,Publication Date,Times Cited,Link,Journal Expected Citations,Category Expected Citations,Collaboration Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Collab-CNCI,Collaboration Type,Percentile in Subject Area,Journal Impact Factor
WOS:000542433900001,10.1080/10350330.2020.1766199,n/a,"Discursive shifts and the normalisation of racism: imaginaries of immigration, moral panics and the discourse of contemporary right-wing populism","Krzyzanowski, Michal",SOCIAL SEMIOTICS,1301 Art Theory; 0503 Journalism and Communication,Article,30,4,503-527,2020,164,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000542433900001,9.349398,3.668192148208618,3.0760667,17.54,44.7087,53.3148,Domestic - Single,99.9542,1.32
WOS:000600667400007,10.1016/j.culher.2020.05.008,n/a,Review of built heritage modelling: Integration of HBIM and other information techniques,"Yang, Xiucheng; Grussenmeyer, Pierre; Koehl, Mathieu; Macher, Helene; Murtiyoso, Arnadi; Landes, Tania",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Review,46,n/a,350-360,2020,155,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000600667400007,37.833333,18.404254913330078,52.88889,4.1,8.422,2.9307,Domestic - Multiple,97.8723,2.955
WOS:000756018000001,10.1016/j.culher.2020.09.005,n/a,Machine learning techniques for structural health monitoring of heritage buildings: A state-of-the-art review and case studies,"Mishra, Mayank",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Review,47,n/a,227-245,2021,150,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000756018000001,31.533333,15.028571128845215,16.411764,4.76,9.981,9.1398,Domestic - Single,97.1429,3.229
WOS:000509216900009,10.1037/aca0000196,n/a,Understanding the Confounding Effect of Fluency in Divergent Thinking Scores: Revisiting Average Scores to Quantify Artifactual Correlation,"Forthmann, Boris; Szardenings, Carsten; Holling, Heinz",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,14,1,94-112,2020,114,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509216900009,24.911765,3.668192148208618,7.131805,4.58,31.078,15.9847,Domestic - Multiple,99.9085,4.349
WOS:000527143700004,="10.1177/1470412920906259",n/a,Feeling good about feeling bad: virtuous virtual reality and the automation of racial empathy,"Nakamura, Lisa",JOURNAL OF VISUAL CULTURE,1304 Fine Art; 1301 Art Theory; 0303 Sociology; 1305 Design,Article,19,1,47-64,2020,112,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000527143700004,11.52,3.668192148208618,3.0760667,9.72,30.5328,36.4101,Domestic - Single,99.8627,0.4
WOS:000547429900001,10.1016/j.culher.2019.12.004,n/a,3D reconstruction and validation of historical background for immersive VR applications and games: The case study of the Forum of Augustus in Rome,"Ferdani, Daniele; Fanini, Bruno; Piccioli, Maria Claudia; Carboni, Fabiana; Vigliarolo, Paolo",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,43,n/a,129-143,2020,106,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000547429900001,15.888889,3.668192148208618,7.131805,6.67,28.8971,14.863,Domestic - Multiple,99.8169,2.955
WOS:000728155300013,10.1037/aca0000319,n/a,Measuring Divergent Thinking Originality With Human Raters and Text-Mining Models: A Psychometric Comparison of Methods,"Dumas, Denis; Organisciak, Peter; Doherty, Michael",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,15,4,645-663,2021,105,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000728155300013,12.959016,2.7879981994628906,5.8033333,8.1,37.6614,18.0931,Domestic - Multiple,99.9562,6.395
WOS:000529339900005,10.1037/aca0000205,n/a,The Vienna Art Interest and Art Knowledge Questionnaire (VAIAK): A Unified and Validated Measure of Art Interest and Art Knowledge,"Specker, Eva; Forster, Michael; Brinkmann, Hanna; Boddy, Jane; Pelowski, Matthew; Rosenberg, Raphael; Leder, Helmut",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,14,2,172-185,2020,101,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000529339900005,24.911765,3.668192148208618,3.0760667,4.05,27.534,32.8341,Domestic - Single,99.7712,4.349
WOS:000937488200001,10.1080/14626268.2023.2174557,n/a,Using artificial intelligence in craft education: crafting with text-to-image generative models,"Vartiainen, Henriikka; Tedre, Matti",DIGITAL CREATIVITY,1301 Art Theory,Article,34,1,1-21,2023,96,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000937488200001,7.888889,1.137982964515686,0.97399527,12.17,84.3598,98.5631,Domestic - Single,99.9498,1.3
WOS:000509216900003,10.1037/aca0000244,n/a,Testing Conditions and Creative Performance: Meta-Analyses of the Impact of Time Limits and Instructions,"Said-Metwaly, Sameh; Fernandez-Castilla, Belen; Kyndt, Eva; Van Den Noortgate, Wim",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Review,14,1,15-38,2020,95,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509216900003,65.0,18.404254913330078,52.88889,1.46,5.1618,1.7962,Domestic - Multiple,95.7447,4.349
WOS:000509216900004,10.1037/aca0000256,n/a,What Should People Be Told When They Take a Divergent Thinking Test? A Meta-Analytic Review of Explicit Instructions for Divergent Thinking,"Acar, Selcuk; Runco, Mark A.; Park, Hyeri",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Review,14,1,39-49,2020,91,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509216900004,65.0,18.404254913330078,52.88889,1.4,4.9445,1.7206,Domestic - Multiple,93.617,4.349
WOS:000529339900002,10.1037/aca0000224,n/a,"Order, Complexity, and Aesthetic Appreciation","Van Geert, Eline; Wagemans, Johan",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,14,2,135-154,2020,88,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000529339900002,24.911765,3.668192148208618,3.0760667,3.53,23.99,28.608,Domestic - Single,99.7254,4.349
WOS:000584607800008,10.1016/j.culher.2020.04.013,n/a,Virtual museums. Captured reality and 3D modeling,"Loaiza Carvajal, Daniel Alejandro; Mercedes Morita, Maria; Mario Bilmes, Gabriel",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,45,n/a,234-239,2020,87,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000584607800008,15.888889,3.668192148208618,7.131805,5.48,23.7174,12.1989,Domestic - Multiple,99.6796,2.955
WOS:000512989600020,10.1016/j.culher.2019.06.013,n/a,An integrated approach for assessing the vulnerability of World Heritage Sites to climate change impacts,"Sesana, Elena; Gagnon, Alexandre S.; Bonazza, Alessandra; Hughes, John J.",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,41,n/a,211-224,2020,86,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512989600020,15.888889,3.668192148208618,7.0582523,5.41,23.4448,12.1843,International - Bilateral,99.6339,2.955
WOS:000685085500011,10.1016/j.culher.2021.05.006,n/a,Scan to BIM for the digital management and representation in 3D GIS environment of cultural heritage site,"Pepe, Massimiliano; Costantino, Domenica; Alfio, Vincenzo Saverio; Restuccia, Alfredo Garofalo; Papalino, Nicola Massimiliano",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,50,n/a,115-125,2021,78,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000685085500011,12.589928,2.7879981994628906,2.4669812,6.2,27.9771,31.6176,Domestic - Single,99.9124,3.229
WOS:000512989600016,10.1016/j.culher.2019.06.004,n/a,A multicriteria approach to identify the Highest and Best Use for historical buildings,"Ribera, Federica; Nestico, Antonio; Cucco, Pasquale; Maselli, Gabriella",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,41,n/a,166-177,2020,74,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512989600016,15.888889,3.668192148208618,3.0760667,4.66,20.1734,24.0567,Domestic - Single,99.5881,2.955
WOS:000509216900002,10.1037/aca0000194,n/a,Problem Finding and Creativity: A Meta-Analytic Review,"Abdulla, Ahmed M.; Paek, Sue Hyeon; Cramond, Bonnie; Runco, Mark A.",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Review,14,1,3-14,2020,71,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509216900002,65.0,18.404254913330078,40.75,1.09,3.8578,1.7423,International - Bilateral,91.4894,4.349
WOS:000513202600001,10.1080/15710882.2020.1715444,n/a,"Toolkits, cards and games - a review of analogue tools for collaborative ideation","Peters, Dorian; Loke, Lian; Ahmadpour, Naseem",CODESIGN-INTERNATIONAL JOURNAL OF COCREATION IN DESIGN AND THE ARTS,1301 Art Theory; 1305 Design,Review,17,4,410-434,2020,63,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000513202600001,63.0,18.404254913330078,40.75,1.0,3.4231,1.546,International - Bilateral,87.234,n/a
WOS:000509216900006,10.1037/aca0000257,n/a,Integrative Systematic Review of Drama Therapy Intervention Research,"Feniger-Schaal, Rinat; Orkibi, Hod",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Review,14,1,68-80,2020,63,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509216900006,65.0,18.404254913330078,9.565217,0.97,3.4231,6.5864,Domestic - Single,87.234,4.349
WOS:000547429900004,10.1016/j.culher.2019.11.007,n/a,Flood risk assessment of cultural heritage at large spatial scales: Framework and application to mainland Portugal,"Figueiredo, Rui; Romao, Xavier; Pauperio, Esmeralda",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,43,n/a,163-174,2020,61,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000547429900004,15.888889,3.668192148208618,3.0760667,3.84,16.6294,19.8305,Domestic - Single,99.5423,2.955
WOS:000637752500001,10.1111/cura.12413,MEDLINE:34230675,"Digital Responses of UK Museum Exhibitions to the COVID-19 Crisis, March - June 2020","King, Ellie; Smith, M. Paul; Wilson, Paul F.; Williams, Mark A.",CURATOR-THE MUSEUM JOURNAL,1301 Art Theory,Article,64,3,487-504,2021,61,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000637752500001,5.152174,2.7879981994628906,5.8033333,11.84,21.8795,10.5112,Domestic - Multiple,99.8686,n/a
WOS:000821332400011,10.1016/j.culher.2022.03.013,n/a,Microbial biodeterioration of cultural heritage and identification of the active agents over the last two decades,"Branysova, Tereza; Demnerova, Katerina; Durovic, Michal; Stiborova, Hana",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Review,55,n/a,245-260,2022,60,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000821332400011,21.727273,6.068181991577148,5.3076925,2.76,9.8876,11.3043,Domestic - Single,97.7273,3.1
WOS:000509216900010,10.1037/aca0000203,n/a,Experiencing Flow While Viewing Art: Development of the Aesthetic Experience Questionnaire,"Wanzer, Dana Linnell; Finley, Kelsey Procter; Zarian, Steven; Cortez, Noreen",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,14,1,113-124,2020,59,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509216900010,24.911765,3.668192148208618,3.0760667,2.37,16.0842,19.1803,Domestic - Single,99.4966,4.349
WOS:000560473800003,10.1016/j.culher.2020.02.010,n/a,The application of state-of-the-art technologies to support artwork conservation: Literature review,"Borg, Braeden; Dunn, Michelle; Ang, Andrew; Villis, Carl",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Review,44,n/a,239-259,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000560473800003,37.833333,18.404254913330078,52.88889,1.53,3.1514,1.0966,Domestic - Multiple,85.1064,2.955
WOS:000560639500006,10.1016/j.culher.2020.01.006,n/a,Implementation of ultra-light UAV systems for cultural heritage documentation,"Bakirman, Tolga; Bayram, Bulent; Akpinar, Burak; Karabulut, M. Fahri; Bayrak, Onur Can; Yigitoglu, Alper; Seker, Dursun Zafer",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,44,n/a,174-184,2020,58,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000560639500006,15.888889,3.668192148208618,7.131805,3.65,15.8116,8.1326,Domestic - Multiple,99.4508,2.955
WOS:000509322300001,10.1111/1467-8365.12490,n/a,Decolonizing Art History,"Grant, Catherine; Price, Dorothy; Bailey, David A.; Barringer, Tim; Basu, Priyanka; Beckwith, Naomi; Bindman, David; Burke, Jill; Corey, Pamela N.; D'Emilio, James; Elkins, James; Elsner, Jas; Hylton, Richard; Jain, Kajri; Jumabhoy, Zehra; Kassim, Sumaya; Layiwola, Dele; Lok, Susan Pui San; Lugli, Emanuele; Meskimmon, Marsha; Mukherji, Parul Dave; Nelson, Jennifer; Onians, John; Pinder, Kymberly; Pollock, Griselda; Shabout, Nada; Yong, Simon Soon Sien; Tang, Jeannine; Turker, Deniz; Vellodi, Kamini; Ventrella, Francesco; Watanabe, Toshio",ART HISTORY,1301 Art Theory; 1304 Fine Art,Editorial Material,43,1,8-66,2020,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000509322300001,28.5,0.4719562232494354,17.25,2.0,120.7739,3.3043,International - Quadrilateral +,99.8632,n/a
WOS:000525864000010,10.1016/j.culher.2019.09.007,n/a,"Aerogel materials for heritage buildings: Materials, properties and case studies","Ganobjak, Michal; Brunner, Samuel; Wernery, Jannis",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,42,n/a,81-98,2020,57,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000525864000010,15.888889,3.668192148208618,7.0582523,3.59,15.539,8.0757,International - Bilateral,99.405,2.955
WOS:000728155300012,10.1037/aca0000323,n/a,Intellectual Risk Taking: A Moderating Link Between Creative Confidence and Creative Behavior?,"Beghetto, Ronald A.; Karwowski, Maciej; Reiter-Palmon, Roni",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,15,4,637-644,2021,56,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000728155300012,12.959016,2.7879981994628906,6.93617,4.32,20.0861,8.0736,International - Bilateral,99.781,6.395
WOS:000620783300007,10.1016/j.culher.2020.08.002,n/a,"Heritage Impact Assessment, beyond an Assessment Tool: A comparative analysis of urban development impact on visual integrity in four UNESCO World Heritage Properties","Ashrafi, Baharak; Kloos, Michael; Neugebauer, Carola",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,47,n/a,199-207,2021,56,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620783300007,12.589928,2.7879981994628906,5.8033333,4.45,20.0861,9.6496,Domestic - Multiple,99.781,3.229
WOS:000547429900003,10.1016/j.culher.2019.11.010,n/a,"BIM as a resource in heritage management: An application for the National Palace of Sintra, Portugal","Godinho, Marcia; Machete, Rita; Ponte, Madalena; Falcao, Ana Paula; Goncalves, Alexandre B.; Bento, Rita",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,43,n/a,153-162,2020,56,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000547429900003,15.888889,3.668192148208618,3.0760667,3.52,15.2664,18.2051,Domestic - Single,99.3593,2.955
WOS:000513442400001,10.1080/15710882.2020.1722173,n/a,Computational empowerment: participatory design in education,"Dindler, Christian; Smith, Rachel; Iversen, Ole Sejer",CODESIGN-INTERNATIONAL JOURNAL OF COCREATION IN DESIGN AND THE ARTS,1301 Art Theory; 1305 Design,Article,16,1,66-80,2020,55,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000513442400001,11.181818,3.668192148208618,3.0760667,4.92,14.9938,17.88,Domestic - Single,99.3135,n/a
WOS:000560473800006,10.1016/j.culher.2020.01.008,n/a,A review in using agar gels for cleaning art surfaces,"Sansonetti, Antonio; Bertasa, Moira; Canevali, Carmen; Rabbolini, Alfiero; Anzani, Marilena; Scalarone, Dominique",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Review,44,n/a,285-296,2020,55,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000560473800006,37.833333,18.404254913330078,52.88889,1.45,2.9884,1.0399,Domestic - Multiple,82.9787,2.955
WOS:000758602900009,10.1016/j.culher.2021.10.010,n/a,Successes and challenges in laser cleaning metal artefacts: A review,"Bertasa, Moira; Korenberg, Capucine",JOURNAL OF CULTURAL HERITAGE,1301 Art Theory; 0601 Archaeology; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Review,53,n/a,100-117,2022,54,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000758602900009,21.727273,6.068181991577148,31.5,2.49,8.8989,1.7143,International - Bilateral,95.4545,3.1
WOS:000508502900001,10.1080/14626268.2019.1707231,n/a,Living media interfaces: a multi-perspective analysis of biological materials for interaction,"Merritt, Timothy; Hamidi, Foad; Alistar, Mirela; DeMenezes, Marta",DIGITAL CREATIVITY,1301 Art Theory,Article,31,1,1-21,2020,54,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000508502900001,6.916667,3.668192148208618,7.6363635,7.81,14.7211,7.0714,International - Trilateral,99.2677,n/a
WOS:000527143700002,="10.1177/1470412920906253",n/a,Virtual/reality: how to tell the difference,"Murray, Janet H.",JOURNAL OF VISUAL CULTURE,1304 Fine Art; 1301 Art Theory; 0303 Sociology; 1305 Design,Article,19,1,11-27,2020,52,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000527143700002,11.52,3.668192148208618,3.0760667,4.51,14.1759,16.9047,Domestic - Single,99.0847,0.4
WOS:000512989600021,10.1016/j.culher.2019.07.001,n/a,Genius loci as a meta-concept,"Vecco, Marilena",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,41,n/a,225-231,2020,52,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000512989600021,15.888889,3.668192148208618,7.0582523,3.27,14.1759,7.3673,International - Bilateral,99.0847,2.955
WOS:000584607800004,10.1016/j.culher.2020.04.008,n/a,Deep learning-based weathering type recognition in historical stone monuments,"Hatir, Mehmet Ergun; Barstugan, Mucahit; Ince, Ismail",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,45,n/a,193-203,2020,52,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000584607800004,15.888889,3.668192148208618,7.131805,3.27,14.1759,7.2913,Domestic - Multiple,99.0847,2.955
WOS:000586804800008,10.1037/aca0000263,n/a,"Correlation = Causation? Music Training, Psychology, and Neuroscience","Schellenberg, E. Glenn",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,14,4,475-480,2020,52,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000586804800008,24.911765,3.668192148208618,3.0760667,2.09,14.1759,16.9047,Domestic - Single,99.0847,4.349
WOS:000605704300001,10.1080/10350330.2020.1870405,n/a,"History, modernity, and city branding in China: a multimodal critical discourse analysis of Xi'an's promotional videos on social media","Wang, Yilei; Feng, Dezheng (William)",SOCIAL SEMIOTICS,1301 Art Theory; 0503 Journalism and Communication,Article,33,2,402-425,2021,51,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000605704300001,7.041667,2.7879981994628906,2.4669812,7.24,18.2927,20.673,Domestic - Single,99.7372,1.568
WOS:000818076000001,10.1037/aca0000507,n/a,Divergent Thinking and Creative Achievement-How Strong Is the Link? An Updated Meta-Analysis,"Said-Metwaly, Sameh; Taylor, Christa L.; Camarda, Anaelle; Barbot, Baptiste",PSYCHOLOGY OF AESTHETICS CREATIVITY AND THE ARTS,1301 Art Theory; 0402 Psychology,Article,18,5,869-881,2022,50,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000818076000001,8.098361,1.7202558517456055,4.3488374,6.17,29.0654,11.4973,International - Trilateral,99.9574,3.6
WOS:000663703700010,10.1016/j.culher.2021.02.011,n/a,Underground salt weathering of heritage stone: lithological and environmental constraints on the formation of sulfate efflorescences and crusts,"Germinario, Luigi; Oguchi, Chiaki T.",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,49,n/a,85-93,2021,49,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000663703700010,12.589928,2.7879981994628906,2.4669812,3.89,17.5753,19.8623,Domestic - Single,99.6934,3.229
WOS:000620783300006,10.1016/j.culher.2020.10.005,n/a,X-reality technologies for museums: a comparative evaluation based on presence and visitors experience through user studies,"Leopardi, Alma; Ceccacci, Silvia; Mengoni, Maura; Naspetti, Simona; Gambelli, Danilo; Ozturk, Emel; Zanoli, Raffaele",JOURNAL OF CULTURAL HERITAGE,0601 Archaeology; 1301 Art Theory; 0708 Geophysics; 0703 Chemistry; 0805 Materials Science and Engineering,Article,47,n/a,188-198,2021,48,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620783300006,12.589928,2.7879981994628906,2.4669812,3.81,17.2167,19.457,Domestic - Single,99.6496,3.229
