入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000739917307010,10.1109/CVPR46437.2021.00681,n/a,Rethinking Semantic Segmentation from a Sequence-to-Sequence Perspective with Transformers,"Zheng, Sixiao; Lu, Jiachen; Zhao, Hengshuang; Zhu, Xiatian; Luo, Zekun; Wang, Yabiao; Fu, Yanwei; Feng, Jianfeng; Xiang, Tao; Torr, Philip H. S.; Zhang, Li","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,6877-6886,2021,2570,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000739917307010,89.320675,6.4378180503845215,12.602654,28.77,399.2036,203.9253,International - Trilateral,99.9948,n/a
WOS:000742075005095,10.1109/CVPR46437.2021.01549,n/a,Exploring Simple Siamese Representation Learning,"Chen, Xinlei; He, Kaiming","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0812 Computer Science and Technology; 0816 Surveying and Mapping; 0710 Biology; 0701 Mathematics,Proceedings Paper,n/a,n/a,15745-15753,2021,2563,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742075005095,89.320675,6.4378180503845215,4.235201,28.69,398.1163,605.1661,Domestic - Single,99.9923,n/a
WOS:001309199900075,10.1109/CVPR42600.2020.00813,n/a,Analyzing and Improving the Image Quality of StyleGAN,"Karras, Tero; Laine, Samuli; Aittala, Miika; Hellsten, Janne; Lehtinen, Jaakko; Aila, Timo",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2020),0702 Physics; 0835 Software Engineering; 0812 Computer Science and Technology; 0710 Biology; 0701 Mathematics; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,8107-8116,2020,2223,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001309199900075,134.471311,5.565311908721924,10.648668,16.53,399.4385,208.7585,International - Bilateral,99.9908,n/a
WOS:000867754205095,10.1109/CVPR52688.2022.00564,n/a,Restormer: Efficient Transformer for High-Resolution Image Restoration,"Zamir, Syed Waqas; Arora, Aditya; Khan, Salman; Hayat, Munawar; Khan, Fahad Shahbaz; Yang, Ming-Hsuan",2022 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2022),0812 Computer Science and Technology; 0835 Software Engineering; 0702 Physics; 0701 Mathematics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,5718-5729,2022,1910,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000867754205095,62.704008,6.293931007385254,12.843462,30.46,303.4669,148.7138,International - Quadrilateral +,99.99,n/a
WOS:000620679502071,10.1109/CVPR42600.2020.00252,n/a,Scalability in Perception for Autonomous Driving: Waymo Open Dataset,"Sun, Pei; Kretzschmar, Henrik; Dotiwalla, Xerxes; Chouard, Aurelien; Patnaik, Vijaysai; Tsui, Paul; Guo, James; Zhou, Yin; Chai, Yuning; Caine, Benjamin; Vasudevan, Vijay; Han, Wei; Ngiam, Jiquan; Zhao, Hang; Timofeev, Aleksei; Ettinger, Scott; Krivokon, Maxim; Gao, Amy; Joshi, Aditya; Zhang, Yu; Shlens, Jonathon; Chen, Zhifeng; Anguelov, Dragomir",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0702 Physics; 0835 Software Engineering; 0816 Surveying and Mapping; 0701 Mathematics; 0710 Biology; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,2443-2451,2020,1834,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620679502071,134.471311,5.565311908721924,5.738894,13.64,329.5413,319.5738,Domestic - Multiple,99.9893,n/a
WOS:000620679505022,10.1109/CVPR42600.2020.00499,n/a,SuperGlue: Learning Feature Matching with Graph Neural Networks,"Sarlin, Paul-Edouard; DeTone, Daniel; Malisiewicz, Tomasz; Rabinovich, Andrew",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0835 Software Engineering; 0816 Surveying and Mapping; 0702 Physics; 0701 Mathematics; 0710 Biology; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,4937-4946,2020,1674,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620679505022,134.471311,5.565311908721924,10.648668,12.45,300.7918,157.2028,International - Bilateral,99.9878,n/a
WOS:000742075003092,10.1109/CVPR46437.2021.01352,n/a,RepVGG: Making VGG-style ConvNets Great Again,"Ding, Xiaohan; Zhang, Xiangyu; Ma, Ningning; Han, Jungong; Ding, Guiguang; Sun, Jian","2021 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION, CVPR 2021",0702 Physics; 0835 Software Engineering; 0710 Biology; 0816 Surveying and Mapping; 0701 Mathematics; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,13728-13737,2021,1590,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000742075003092,89.320675,6.4378180503845215,11.927485,17.8,246.9781,133.3056,International - Bilateral,99.9897,n/a
WOS:000620679502090,10.1109/CVPR42600.2020.00271,n/a,BDD100K: A Diverse Driving Dataset for Heterogeneous Multitask Learning,"Yu, Fisher; Chen, Haofeng; Wang, Xin; Xian, Wenqi; Chen, Yingying; Liu, Fangchen; Madhavan, Vashisht; Darrell, Trevor",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0835 Software Engineering; 0702 Physics; 0816 Surveying and Mapping; 0701 Mathematics; 0710 Biology; 0812 Computer Science and Technology,Proceedings Paper,n/a,n/a,2633-2642,2020,1441,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620679502090,134.471311,5.565311908721924,5.738894,10.72,258.9253,251.0937,Domestic - Multiple,99.9862,n/a
WOS:000867754201052,10.1109/CVPR52688.2022.00135,n/a,Masked-attention Mask Transformer for Universal Image Segmentation,"Cheng, Bowen; Misra, Ishan; Schwing, Alexander G.; Kirillov, Alexander; Girdhar, Rohit",2022 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR 2022),0835 Software Engineering; 0812 Computer Science and Technology; 0701 Mathematics; 0702 Physics; 0710 Biology; 0816 Surveying and Mapping,Proceedings Paper,n/a,n/a,1280-1289,2022,1428,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000867754201052,62.704008,6.293931007385254,7.0634503,22.77,226.8852,202.1675,Domestic - Multiple,99.9875,n/a
WOS:000620679502004,10.1109/CVPR42600.2020.00185,n/a,Zero-Reference Deep Curve Estimation for Low-Light Image Enhancement,"Guo, Chunle; Li, Chongyi; Guo, Jichang; Loy, Chen Change; Hou, Junhui; Kwong, Sam; Cong, Runmin",2020 IEEE/CVF CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR),0835 Software Engineering; 0702 Physics; 0812 Computer Science and Technology; 0816 Surveying and Mapping; 0701 Mathematics; 0710 Biology,Proceedings Paper,n/a,n/a,1777-1786,2020,1364,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000620679502004,134.471311,5.565311908721924,10.648668,10.14,245.0896,128.0911,International - Bilateral,99.9847,n/a
