入藏号,DOI,Pubmed ID,论文标题,作者,来源,研究方向,文献类型,卷,期,页,出版年,被引频次,链接,期刊预期被引频次,类别预期被引频次,合作学科预期被引频次,期刊规范化的引文影响力,学科规范化的引文影响力,按主题、年份、文献类型和合作类型调整后的规范化引文影响力。,合作类型,学科领域百分位,期刊影响因子
WOS:000743258600006,10.1016/j.jmst.2021.06.011,n/a,Additive manufacturing of metals: Microstructure evolution and multistage control,"Liu, Zhiyuan; Zhao, Dandan; Wang, Pei; Yan, Ming; Yang, Can; Chen, Zhangwei; Lu, Jian; Lu, Zhaoping",JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,0805 Materials Science and Engineering; 0806 Metallurgical Engineering,Review,100,n/a,224-236,2022,413,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000743258600006,88.277778,35.2911376953125,33.62914,4.68,11.7027,12.281,Domestic - Multiple,99.6203,10.9
WOS:000513986900013,10.1016/j.jmst.2019.09.018,n/a,Sulfur-doped g-C3N4/rGO porous nanosheets for highly efficient photocatalytic degradation of refractory contaminants,"Zheng, Yanmei; Liu, Yuanyuan; Guo, Xinli; Chen, Zhongtao; Zhang, Weijie; Wang, Yixuan; Tang, Xuan; Zhang, Yao; Zhao, Yuhong",JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,0806 Metallurgical Engineering; 0805 Materials Science and Engineering,Article,41,n/a,117-126,2020,405,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000513986900013,43.693727,19.9716796875,19.461351,9.27,20.2787,20.8105,Domestic - Multiple,99.9783,8.067
WOS:000600589700023,10.1016/j.actamat.2020.11.018,n/a,New insights on cellular structures strengthening mechanisms and thermal stability of an austenitic stainless steel fabricated by laser powder-bed-fusion,"Voisin, Thomas; Forien, Jean-Baptiste; Perron, Aurelien; Aubry, Sylvie; Bertin, Nicolas; Samanta, Amit; Baker, Alexander; Wang, Y. Morris",ACTA MATERIALIA,0806 Metallurgical Engineering; 0805 Materials Science and Engineering,Article,203,n/a,n/a,2021,403,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000600589700023,35.798578,17.304187774658203,15.713066,11.26,23.2892,25.6474,Domestic - Single,99.9961,9.209
WOS:000599929500003,10.1016/j.actamat.2020.09.023,n/a,Alloys-by-design: Application to new superalloys for additive manufacturing,"Tang, Yuanbo T.; Panwisawas, Chinnapat; Ghoussoub, Joseph N.; Gong, Yilun; Clark, John W. G.; Nemeth, Andre A. N.; McCartney, D. Graham; Reed, Roger C.",ACTA MATERIALIA,0806 Metallurgical Engineering; 0805 Materials Science and Engineering,Article,202,n/a,417-436,2021,400,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000599929500003,35.798578,17.304187774658203,16.64534,11.17,23.1158,24.0307,Domestic - Multiple,99.9921,9.209
WOS:000748427000006,10.1016/j.jma.2021.10.002,n/a,Thermodynamics and kinetics of hydriding and dehydriding reactions in Mg-based hydrogen storage materials,"Li, Qian; Lu, Yangfan; Luo, Qun; Yang, Xiaohua; Yang, Yan; Tan, Jun; Dong, Zhihua; Dang, Jie; Li, Jianbo; Chen, Yuan; Jiang, Bin; Sun, Shuhui; Pan, Fusheng",JOURNAL OF MAGNESIUM AND ALLOYS,0806 Metallurgical Engineering,Review,9,6,1922-1941,2021,391,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000748427000006,176.041667,50.05221939086914,66.133804,2.22,7.8118,5.9123,International - Bilateral,99.2167,11.862
WOS:000621113400004,10.1016/j.jmrt.2020.12.012,n/a,Preparation of cellulose-based hydrogel: a review,"Zainal, Sarah Husnaini; Mohd, Nurul Hanisah; Suhaili, Nabilah; Anuar, Farah Hannan; Lazim, Azwan Mat; Othaman, Rizafizah",JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,0806 Metallurgical Engineering; 0805 Materials Science and Engineering,Review,10,n/a,935-952,2021,385,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000621113400004,95.219178,50.05221939086914,49.07483,4.04,7.692,7.8452,Domestic - Single,99.0862,6.267
WOS:000803058200001,10.1016/j.jmst.2022.02.016,n/a,Design principle of S-scheme heterojunction photocatalyst,"Xu, Quanlong; Wageh, S.; Al-Ghamdi, Ahmed A.; Li, Xin",JOURNAL OF MATERIALS SCIENCE & TECHNOLOGY,0806 Metallurgical Engineering; 0805 Materials Science and Engineering,Article,124,n/a,171-173,2022,382,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000803058200001,36.168519,12.817546844482422,14.87723,10.56,29.8029,25.6768,International - Bilateral,99.9961,10.9
WOS:000748427000004,10.1016/j.jma.2021.06.024,n/a,Biodegradable Mg alloys for orthopedic implants - A review,"Tsakiris, Violeta; Tardei, Christu; Clicinschi, Florentina Marilena",JOURNAL OF MAGNESIUM AND ALLOYS,0806 Metallurgical Engineering,Review,9,6,1884-1905,2021,380,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000748427000004,176.041667,50.05221939086914,49.07483,2.16,7.5921,7.7433,Domestic - Single,98.9556,11.862
WOS:001097851200001,10.1016/j.jmrt.2023.09.274,n/a,Development and applications of aluminum alloys for aerospace industry,"Li, Shuang-Shuang; Yue, Xin; Li, Qing-Yuan; Peng, He-Li; Dong, Bai-Xin; Liu, Tian-Shu; Yang, Hong-Yu; Fan, Jun; Shu, Shi-Li; Qiu, Feng; Jiang, Qi-Chuan",JOURNAL OF MATERIALS RESEARCH AND TECHNOLOGY-JMR&T,0805 Materials Science and Engineering; 0806 Metallurgical Engineering,Review,27,n/a,944-983,2023,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:001097851200001,38.433333,24.126840591430664,31.488094,9.86,15.7086,12.0363,International - Bilateral,99.8868,6.2
WOS:000522768600002,10.1016/j.jma.2019.09.008,n/a,Advances in coatings on biodegradable magnesium alloys,"Yin, Zheng-Zheng; Qi, Wei-Chen; Zeng, Rong-Chang; Chen, Xiao-Bo; Gu, Chang-dong; Guan, Shao-Kang; Zheng, Yu-Feng",JOURNAL OF MAGNESIUM AND ALLOYS,0806 Metallurgical Engineering,Review,8,1,42-65,2020,379,https://www.webofscience.com/api/gateway?GWVersion=2&SrcAuth=InCites&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000522768600002,184.875,67.69879150390625,93.314964,2.05,5.5983,4.0615,International - Bilateral,98.2788,10.088
